2024-03-27 17:44:00+00:00,172.317,172.266,172.367,92.1304,82.1594,49.8846,8.19702
2024-03-27 17:45:00+00:00,172.325,172.281,172.368,91.3043,84.3333,49.8373,8.26051
2024-03-27 17:46:00+00:00,172.331,172.276,172.385,92.3462,91.927,49.7316,8.73585
2024-03-27 17:47:00+00:00,172.344,172.266,172.423,100,94.5502,49.7283,12.3327
2024-03-27 17:48:00+00:00,172.358,172.256,172.461,94.4444,95.5969,49.5471,16.3634
2024-03-27 17:49:00+00:00,172.367,172.269,172.465,58.1304,84.1916,49.6598,18.2577
2024-03-27 17:50:00+00:00,172.378,172.286,172.47,63.4286,72.0012,49.7779,19.7303
2024-03-27 17:51:00+00:00,172.375,172.28,172.471,26.1905,49.2498,50.0546,19.2673
2024-03-27 17:52:00+00:00,172.373,172.274,172.473,20.4545,36.6912,50.237,19.7727
2024-03-27 17:53:00+00:00,172.375,172.281,172.469,22.7273,23.1241,50.4171,21.0205
2024-03-27 17:54:00+00:00,172.365,172.242,172.487,2,15.0606,50.7826,20.8783
2024-03-27 17:55:00+00:00,172.359,172.229,172.489,20,14.9091,50.3769,21.8755
2024-03-27 17:56:00+00:00,172.35,172.216,172.485,22,14.6667,50.4291,23.9547
2024-03-27 17:57:00+00:00,172.327,172.18,172.474,5,15.6667,50.4724,26.7418
2024-03-27 17:58:00+00:00,172.313,172.196,172.43,43.3333,23.4444,49.9817,28.7952
2024-03-27 17:59:00+00:00,172.303,172.198,172.407,32.6667,27,50.1173,30.5435
2024-03-27 18:00:00+00:00,172.29,172.216,172.364,31.6667,35.8889,49.8541,32.5752
2024-03-27 18:01:00+00:00,172.293,172.21,172.376,58.3333,40.8889,49.7258,30.1447
2024-03-27 18:02:00+00:00,172.297,172.206,172.387,55,48.3333,49.7805,28.2092
2024-03-27 18:03:00+00:00,172.297,172.206,172.388,56.25,56.5278,49.563,27.7378
2024-03-27 18:04:00+00:00,172.307,172.219,172.395,70.4545,60.5682,49.9096,28.3303
2024-03-27 18:05:00+00:00,172.313,172.223,172.402,75.6098,67.4381,49.7943,29.8774
2024-03-27 18:06:00+00:00,172.322,172.223,172.42,95.122,80.3954,49.6382,28.8005
2024-03-27 18:07:00+00:00,172.338,172.275,172.401,85.3659,85.3659,50,27.7236
2024-03-27 18:08:00+00:00,172.342,172.279,172.405,82.7805,87.7561,49.9831,26.5959
2024-03-27 18:09:00+00:00,172.344,172.288,172.4,59.3171,75.8211,50.0483,24.5706
2024-03-27 18:10:00+00:00,172.342,172.274,172.409,34.1463,58.748,50.3072,23.6077
2024-03-27 18:11:00+00:00,172.335,172.264,172.405,47.3684,46.9439,50.1812,20.8389
2024-03-27 18:12:00+00:00,172.328,172.255,172.402,37.8788,39.7979,50.3342,19.3927
